,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
222,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-03,871.125,870.57,869.571,878.27,871.558,233573600,1427372675,0.433,0.000497
223,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-06,871.558,872.279,865.962,877.898,874.998,182853900,1124055427,3.44,0.003947
224,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-07,874.998,875.436,867.735,878.186,868.292,216408700,1298700279,-6.706,-0.007664
225,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-08,868.292,874.602,867.071,878.486,868.904,203774400,1152966117,0.612,0.000705
226,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-09,868.904,869.007,861.821,890.5,878.716,568487800,2954707951,9.812,0.011292
227,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-10,878.716,877.155,867.739,881.445,868.427,298853300,1690101638,-10.289,-0.011709
228,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-13,868.427,864.351,859.003,867.741,865.762,227080100,1323523721,-2.665,-0.003069
229,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-14,865.762,865.383,860.348,870.077,862.056,256008400,1385973373,-3.706,-0.004281
230,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-15,862.056,862.262,854.853,872.115,867.604,394449100,2119208433,5.548,0.006436
231,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-16,867.604,867.381,861.172,875.756,866.998,341447500,1832529651,-0.606,-0.000698
232,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-17,866.998,865.515,855.632,866.041,857.251,236069200,1321624413,-9.747,-0.011242
233,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-20,857.251,853.0,842.72,853.16,845.678,279111900,1623449488,-11.573,-0.0135
234,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-21,845.678,847.352,842.651,855.08,845.382,264431000,1364565726,-0.296,-0.00035
235,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-22,845.382,848.165,842.322,865.171,865.077,529828400,2770593761,19.695,0.023297
236,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-23,865.077,865.317,850.032,865.317,850.7,235937600,1417125297,-14.377,-0.016619
237,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-24,850.7,848.574,848.081,856.494,851.775,245772600,1480691584,1.075,0.001264
238,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-27,851.775,851.782,846.015,859.089,848.194,316963500,1808642590,-3.581,-0.004204
239,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-28,848.194,849.421,843.625,852.655,848.63,289351200,1576055083,0.436,0.000514
240,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-29,848.63,847.876,842.274,854.331,843.781,360432900,1811252639,-4.849,-0.005714
241,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-30,843.781,842.356,837.205,848.162,843.529,358231500,1928677792,-0.252,-0.000299
242,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2004-12-31,843.529,846.116,841.701,850.85,842.728,297872000,1680221908,-0.801,-0.00095
243,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-04,842.728,836.988,824.008,836.988,827.071,403169700,2136408535,-15.657,-0.018579
244,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-05,827.071,825.707,822.966,836.428,831.428,302086300,1705649112,4.357,0.005268
245,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-06,831.428,831.989,820.335,833.07,822.499,275357400,1519686788,-8.929,-0.010739
246,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-07,822.499,822.669,819.44,832.95,823.616,306608600,1640665371,1.117,0.001358
247,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-10,823.616,823.766,820.996,833.65,832.986,247941100,1402314275,9.37,0.011377
248,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-11,832.986,833.209,831.383,839.686,837.861,245009800,1384285975,4.875,0.005852
249,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-12,837.861,837.357,831.183,837.805,837.244,163275100,913345079,-0.617,-0.000736
250,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-13,837.244,836.17,833.099,838.192,834.221,209669400,1050540719,-3.023,-0.003611
251,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-14,834.221,834.354,828.046,845.548,829.042,362708700,1655199286,-5.179,-0.006208
252,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-17,829.042,821.189,810.002,825.541,811.554,325221700,1694630703,-17.488,-0.021094
253,000016.ZICN,000016,上海证券交易所,上证50,XSHG,2005-01-18,811.554,811.316,805.374,817.688,817.309,371926500,1756768049,5.755,0.007091
