,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
201,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/4,835.455,836.183,831.536,841.556,841.091,154638600,664307364,5.636,0.006746
202,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/7,841.091,841.376,831.87,842.04,841.709,118403300,484318020,0.618,0.000735
203,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/8,841.709,841.252,834.779,846.515,845.985,172797600,709770300,4.276,0.00508
204,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/9,845.985,845.83,843.07,851.912,845.018,216524400,881937363,-0.967,-0.001143
205,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/10,845.018,846.139,826.078,846.139,827.36,207619900,857595422,-17.658,-0.020897
206,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/11,827.36,826.16,819.611,829.326,824.704,166259400,669582854,-2.656,-0.00321
207,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/14,824.704,824.327,816.973,824.327,820.741,119032300,459573987,-3.963,-0.004805
208,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/15,820.741,820.268,816.883,827.453,819.718,152434300,617072426,-1.023,-0.001246
209,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/16,819.718,820.129,809.887,834.019,833.644,228211700,873937176,13.926,0.016989
210,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/17,833.644,833.077,827.443,834.474,828.941,170874000,673172463,-4.703,-0.005641
211,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/18,828.941,828.254,827.704,854.531,847.738,379132200,1526879209,18.797,0.022676
212,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/21,847.738,848.122,845.606,853.05,849.788,176340000,697569174,2.05,0.002418
213,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/22,849.788,849.953,833.377,849.953,833.539,175702700,686758450,-16.249,-0.019121
214,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/23,833.539,832.279,829.07,840.983,839.3,138351400,536158102,5.761,0.006911
215,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/24,839.3,839.701,839.189,853.104,845.123,255727100,996945108,5.823,0.006938
216,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/25,845.123,844.662,838.497,845.535,844.023,112164600,437844750,-1.1,-0.001302
217,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/28,844.023,841.755,837.623,847.194,841.047,120962200,492658028,-2.976,-0.003526
218,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/29,841.047,839.75,828.065,840.283,829.994,122015600,481108446,-11.053,-0.013142
219,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/11/30,829.994,828.886,823.848,829.718,829.094,94727700,376154872,-0.9,-0.001084
220,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/1,829.094,828.546,824.711,833.162,829.537,91419200,406446120,0.443,0.000534
221,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/2,829.537,829.965,825.164,834.312,829.657,126220800,501968099,0.12,0.000145
222,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/5,829.657,829.209,818.657,829.209,820.584,124213200,473392735,-9.073,-0.010936
223,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/6,820.584,819.323,816.669,831.287,829.226,165449900,660458251,8.642,0.010532
224,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/7,829.226,829.79,828.049,839.883,839.448,174420300,710507747,10.222,0.012327
225,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/8,839.448,840.792,834.567,843.614,838.419,158668600,650833604,-1.029,-0.001226
226,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/9,838.419,838.423,836.459,851.808,849.416,192052100,793017969,10.997,0.013116
227,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/12,849.416,850.973,845.526,851.431,849.379,143506500,625344140,-0.037,-4.40E-05
228,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/13,849.379,848.676,842.68,851.411,851.264,170921100,716753406,1.885,0.002219
229,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/14,851.264,849.949,844.099,856.537,854.369,221903100,865465095,3.105,0.003648
230,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/15,854.369,854.68,853.773,862.998,855.809,291934400,1175609231,1.44,0.001685
231,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/16,855.809,855.219,854.083,862.23,861.266,209536200,784820064,5.457,0.006376
232,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/19,861.266,863.742,860.408,872.152,869.361,299206000,1098797103,8.095,0.009399
233,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2005/12/20,869.361,869.301,863.268,870.577,870.558,206745600,792901865,1.197,0.001377
