91,1,27160.63 ,27101.54 ,27333.30 ,27101.54 ,2.20B,-2.82%
92,1,27949.64 ,27935.42 ,27977.63 ,27774.50 ,612.13M,0.15%
93,1,27909.12 ,28109.75 ,28133.03 ,27706.37 ,1.75B,-1.52%
94,1,28341.04 ,28116.50 ,28393.93 ,27937.68 ,1.34B,1.27%
95,1,27985.33 ,28449.38 ,28492.03 ,27980.50 ,2.24B,-2.81%
96,1,28795.91 ,29169.12 ,29174.92 ,28795.42 ,1.63B,-0.90%
97,1,29056.42 ,28988.16 ,29101.15 ,28813.13 ,1.55B,0.60%
98,1,28883.04 ,28806.12 ,28987.73 ,28709.57 ,1.62B,0.38%
99,1,28773.59 ,28891.07 ,28972.68 ,28619.10 ,1.24B,-0.39%
100,1,28885.14 ,29149.53 ,29149.53 ,28790.49 ,1.64B,-0.24%
101,1,28954.94 ,28772.37 ,28971.40 ,28671.84 ,1.77B,1.11%
102,1,28638.20 ,28665.14 ,28665.14 ,28504.27 ,1.45B,0.27%
103,1,28561.00 ,28367.65 ,28561.00 ,28325.86 ,1.69B,1.68%
104,1,28087.92 ,27999.58 ,28198.61 ,27857.73 ,1.71B,-0.83%
105,1,28322.06 ,28352.68 ,28473.08 ,28264.07 ,1.30B,0.34%
106,1,28226.19 ,28326.50 ,28367.87 ,28054.29 ,1.79B,-0.79%
107,1,28451.50 ,28828.36 ,28883.30 ,28428.17 ,1.80B,-0.32%
108,1,28543.52 ,28249.37 ,28543.52 ,28245.97 ,1.26B,1.25%
109,1,28189.75 ,28241.43 ,28298.46 ,28123.86 ,873.71M,-0.46%
110,1,28319.39 ,28250.48 ,28418.65 ,28165.13 ,1.42B,0.33%
111,1,28225.42 ,28033.66 ,28226.11 ,28000.62 ,1.38B,1.30%
112,1,27864.21 ,27901.51 ,27921.29 ,27792.66 ,483.98M,-0.15%
113,1,27906.41 ,28024.62 ,28024.62 ,27830.08 ,1.22B,0.13%
114,1,27871.35 ,27834.55 ,27959.52 ,27740.66 ,1.68B,0.25%
115,1,27800.49 ,27908.78 ,27908.78 ,27675.24 ,1.30B,-0.30%
116,1,27884.21 ,27946.74 ,27970.76 ,27775.98 ,1.84B,0.15%
117,1,27843.71 ,27630.69 ,27894.72 ,27563.44 ,1.93B,1.22%
118,1,27508.09 ,27530.50 ,27715.93 ,27473.32 ,1.42B,-0.65%
119,1,27687.76 ,27494.51 ,27687.76 ,27405.26 ,2.21B,2.57%
120,1,26994.14 ,26837.94 ,27048.98 ,26837.94 ,1.45B,1.31%
121,1,26645.43 ,26410.09 ,26659.98 ,26364.43 ,1.41B,0.79%
122,1,26436.62 ,26378.99 ,26527.09 ,26355.53 ,956.29M,-0.22%
123,1,26494.73 ,26513.97 ,26618.25 ,26432.27 ,1.30B,-0.01%
124,1,26498.37 ,26345.20 ,26520.08 ,26309.34 ,1.64B,1.07%
125,1,26217.04 ,26300.51 ,26300.51 ,26134.06 ,1.23B,0.59%
126,1,26062.56 ,26071.39 ,26191.79 ,25995.15 ,1.50B,-1.25%
127,1,26391.30 ,26315.97 ,26424.12 ,26063.02 ,1.80B,-0.20%
128,1,26444.72 ,26475.34 ,26511.55 ,26393.09 ,1.35B,0.37%
129,1,26346.49 ,26705.38 ,26705.38 ,26308.10 ,2.00B,-2.03%
130,1,26893.73 ,26763.63 ,26991.80 ,26763.63 ,998.84M,-0.22%
131,1,26954.00 ,26943.52 ,26974.28 ,26866.80 ,1.13B,0.15%
132,1,26913.92 ,27183.90 ,27227.87 ,26913.92 ,2.42B,-0.29%
133,1,26993.04 ,26873.35 ,27114.22 ,26852.89 ,1.50B,1.50%
134,1,26595.08 ,26584.88 ,26690.17 ,26487.67 ,1.10B,0.48%
135,1,26466.88 ,26587.59 ,26587.59 ,26306.02 ,1.71B,-1.57%
136,1,26889.61 ,26936.79 ,26962.17 ,26804.35 ,1.33B,-0.75%
137,1,27093.80 ,26671.32 ,27093.80 ,26605.63 ,1.54B,1.55%
138,1,26681.09 ,26442.39 ,26702.16 ,26406.35 ,1.43B,1.35%
139,1,26326.66 ,26529.95 ,26544.65 ,26300.08 ,1.18B,0.01%
140,1,26323.69 ,26444.23 ,26605.96 ,26203.97 ,1.55B,-0.93%
141,1,26571.46 ,26761.16 ,26761.16 ,26465.33 ,1.86B,-1.82%
142,1,27065.28 ,27064.26 ,27076.67 ,26794.61 ,1.15B,0.52%
143,1,26926.55 ,27361.41 ,27361.41 ,26830.47 ,1.92B,-2.62%
144,1,27651.14 ,27894.56 ,27894.56 ,27582.29 ,1.49B,-0.70%
145,1,27847.23 ,27690.60 ,27900.80 ,27534.91 ,1.35B,0.57%
146,1,27688.64 ,27636.33 ,27750.91 ,27547.77 ,1.32B,0.02%
147,1,27683.40 ,27601.10 ,27733.07 ,27463.33 ,1.75B,0.49%
148,1,27547.30 ,27299.88 ,27547.30 ,27299.46 ,1.78B,1.65%
149,1,27100.76 ,26806.44 ,27102.42 ,26800.57 ,1.42B,0.72%
150,1,26906.72 ,26708.45 ,27009.50 ,26708.45 ,1.91B,0.90%
151,1,26667.71 ,26766.98 ,26809.53 ,26602.95 ,1.55B,-0.44%
152,1,26786.76 ,27027.56 ,27027.56 ,26729.06 ,1.52B,-0.39%
153,1,26891.26 ,26770.11 ,27005.68 ,26762.70 ,1.48B,0.84%
154,1,26667.39 ,26795.64 ,26795.64 ,26621.18 ,1.15B,-0.49%
155,1,26797.95 ,26651.03 ,26810.43 ,26592.18 ,1.50B,0.87%
156,1,26566.73 ,26771.98 ,26818.99 ,26491.71 ,1.27B,-0.82%
157,1,26786.20 ,26813.81 ,26844.29 ,26698.30 ,1.50B,0.23%
158,1,26725.68 ,26715.22 ,26818.44 ,26658.32 ,1.05B,0.02%
159,1,26719.58 ,26910.55 ,26985.08 ,26650.13 ,1.54B,-0.48%
160,1,26848.49 ,26809.04 ,26956.82 ,26729.51 ,1.40B,0.69%
161,1,26664.28 ,26553.90 ,26698.56 ,26432.43 ,1.69B,0.61%
162,1,26503.93 ,26609.13 ,26609.13 ,26433.43 ,1.57B,-0.07%
163,1,26521.85 ,26520.93 ,26636.93 ,26386.41 ,2.10B,0.81%
164,1,26308.44 ,25986.82 ,26393.01 ,25976.07 ,2.03B,2.34%
165,1,25707.93 ,25625.57 ,25809.58 ,25521.95 ,1.43B,0.10%
166,1,25682.81 ,25736.88 ,25866.84 ,25656.66 ,1.59B,-0.81%
167,1,25893.40 ,25848.73 ,26180.03 ,25761.50 ,1.78B,0.28%
168,1,25821.03 ,26169.51 ,26169.51 ,25612.49 ,1.14B,-1.11%
169,1,26110.31 ,25831.44 ,26192.87 ,25809.47 ,1.14B,0.26%
170,1,26042.69 ,25901.47 ,26092.62 ,25778.22 ,1.20B,-0.19%
171,1,26092.27 ,25844.71 ,26161.70 ,25786.29 ,1.34B,0.53%
172,1,25954.81 ,25977.98 ,26017.46 ,25840.66 ,984.28M,-0.33%
173,1,26041.93 ,26075.15 ,26099.64 ,25917.58 ,1.70B,0.37%
174,1,25945.35 ,26162.71 ,26190.56 ,25917.68 ,1.76B,-1.28%
175,1,26281.00 ,26300.21 ,26391.98 ,26207.27 ,2.09B,0.22%
176,1,26222.40 ,26463.62 ,26483.03 ,26186.01 ,1.29B,-0.81%
177,1,26435.67 ,26532.88 ,26564.36 ,26410.41 ,1.97B,-0.13%
178,1,26468.95 ,26820.73 ,26820.73 ,26372.09 ,1.33B,-1.07%
179,1,26754.12 ,26838.43 ,26891.16 ,26730.63 ,1.37B,-0.13%
180,1,26790.24 ,26942.96 ,26951.84 ,26694.37 ,1.85B,-1.23%
181,1,27124.55 ,27212.89 ,27212.89 ,26976.30 ,2.19B,-0.83%
182,1,27352.69 ,27154.51 ,27366.45 ,27074.54 ,1.18B,0.98%
183,1,27087.63 ,27283.98 ,27283.98 ,26967.25 ,1.34B,-0.26%
184,1,27159.06 ,26790.64 ,27159.51 ,26705.63 ,2.07B,1.78%
185,1,26683.68 ,26831.98 ,26870.77 ,26634.47 ,1.74B,0.01%
186,1,26681.40 ,26743.36 ,26807.86 ,26609.65 ,1.70B,-0.04%
187,1,26690.76 ,26773.13 ,26790.79 ,26563.17 ,1.90B,0.66%
188,1,26515.53 ,26512.86 ,26697.85 ,26283.12 ,2.00B,-0.03%
189,1,26523.23 ,25675.16 ,26654.21 ,25675.16 ,2.69B,3.90%
190,1,25527.85 ,25546.32 ,25736.05 ,25498.11 ,1.15B,-0.39%
